Tarih;Saat;Toplam;Benzin;LPG;FuelOil;Hibrit;Motorin;Elektrik;Yenilenebilir;EndustriyelYakýt;CNG;ÝthalDizel;Biyoyakit;YurtDisiYakýt;"AtikYagYakiti
AtikYagYakiti"
26.11.2023;10:00;29704,07;2310,82;3365,64;4803,17;2010,3;6231,3;7188,04;842,22;83,72;1237,87;552,51;890,02;-70,02;77,43
26.11.2023;11:00;30927,46;2497,18;4180,77;4749,48;2108,74;6582,69;7150,16;704,13;83,78;1221,41;547,34;842,44;4,51;78,2
26.11.2023;12:00;31203,82;2115,3;4057,95;4799,1;1980,16;7651,43;6938,85;733,15;84,03;1246,63;559,31;862,15;-85,27;84,4
26.11.2023;13:00;31809,83;2271,07;4229,38;4840,55;2070,38;7994,36;6726,33;693,31;82,92;1267,93;550,43;856,09;-32,1;82,55
26.11.2023;14:00;32314,13;2561,04;4312,41;4873,4;2135,29;8784,82;5962,73;525,19;84,73;1281,04;582,51;859,11;92,5;82,73
26.11.2023;15:00;32916,41;3271,95;4753,52;4840,42;2339,72;8625,67;5489,86;476,29;92,13;1280,99;585,4;832,55;65,55;83,52
26.11.2023;16:00;33696,77;4601,78;5289,23;4776,67;2400,35;8543,02;4786,24;214,13;90,84;1278,16;581,91;841,54;33,35;85,12
26.11.2023;17:00;36041,58;5352,01;6589,79;4753,58;2447,5;8935,02;4540,85;13,71;91;1291,67;581,26;874,81;313,15;82,8
26.11.2023;18:00;37315,62;5701,75;7115,04;4735,28;2618,7;9146,11;4501,04;0,01;92,1;1294,79;584,14;889,76;377,86;84,62
26.11.2023;19:00;36711,21;5743,84;6760,34;4763,61;2723,78;9046,76;4146,96;0,01;92,71;1298,22;560,04;893,11;424,23;85,38
26.11.2023;20:00;36363,14;5849,93;6197,04;4753,66;2744,51;9207,33;4034,86;0,01;93,03;1304,24;548,62;925,8;447,01;82,68
26.11.2023;21:00;35617,28;5277,91;6198,12;4785,16;2764,2;9235,21;3774,87;0,01;92,4;1303,9;548,17;924,17;457,36;81,38
26.11.2023;22:00;34740,61;3637,21;7013,43;4814,98;2661,95;9209,99;3801,93;0,01;92,38;1299,32;555,34;927,72;465,75;83,97
26.11.2023;23:00;32704,6;2995,57;6252,02;4827,7;2608,1;9124,54;3823,73;0,01;80,68;1282,31;525,26;926,49;0;81,56
27.11.2023;00:00;31632,12;2830,95;4960,29;4767,71;2532,14;9074,3;3917,3;0,01;80,5;1309,18;513,54;944,87;431,9;83,97
27.11.2023;01:00;29919,01;2850,3;3568,21;4758,01;2489,72;8787,16;3914,09;0,01;80,1;1320,19;517,78;956,09;416,55;75,34
27.11.2023;02:00;28718,75;2836,7;2901,64;4787,02;2537,11;8316,1;3756,44;0,01;80,8;1322,05;518,24;953,57;447,57;73,83
27.11.2023;03:00;28133,53;2832,57;2531,37;4813,11;2550,08;7977,98;3790,38;0,01;82,08;1323,85;521,62;960,18;489,06;73,57
27.11.2023;04:00;28144,6;3270,85;2500,88;4832,41;2680,9;7511,76;3614,45;0,01;82,28;1323,25;524,98;970,86;565,25;79,05
27.11.2023;05:00;28383,84;3198,78;2409,85;4814,41;2652,7;8127,85;3523,1;0,02;82,48;1320,18;512,31;968,97;505,24;80,28
27.11.2023;06:00;29933,72;3710;2450,13;4880,39;2763,34;8763,24;3740,22;1,47;92,68;1308,98;537,39;968,09;439,4;84,72
27.11.2023;07:00;33163,84;6188,32;2542,1;4931,89;2772,16;9414,7;3717,72;20,74;98,98;1311,94;545,79;959,28;386,68;88,08
27.11.2023;08:00;38377,53;10208,07;3503,11;4952,77;3029,82;9483,53;3422,02;174,4;99,48;1317,83;532,36;955,56;425,53;85,38
27.11.2023;09:00;40726,2;11016,92;5152,95;4810,81;3150,7;9476,38;2878,26;708,13;94,67;1302,13;519,97;948,87;395,46;85,49
27.11.2023;10:00;40477,4;11068,92;4967,99;4806,5;2965,39;9353,56;2653,13;1121,51;94,17;1305,55;506,73;936,98;419,7;85,18
27.11.2023;11:00;40836,76;10663,26;5319,25;4804,25;2986,58;9517,02;3033,07;1043,93;97,57;1305,81;497,03;934,15;359,18;83,57
27.11.2023;12:00;38785,08;9507;4583,61;4695,38;2847,15;9428,73;3457,69;875,4;92,07;1297,26;484,31;945,97;302,08;80,76
27.11.2023;13:00;39492,56;10004,66;4417,16;4752,17;2961,21;9492,43;3581,79;769,83;97,07;1289,15;485,09;946,49;423,31;84,53
27.11.2023;14:00;40829,46;10267,96;5332,92;4879,59;2973,03;9412,14;3558,33;902,03;96,48;1268,86;485,77;974,55;404,55;81,16
27.11.2023;15:00;41679,31;10848,93;6245,73;4875,97;3052,56;9434,14;3262,76;498,23;96,58;1262,75;494,08;952,38;380,11;85,21
27.11.2023;16:00;43708,56;11445,11;7854,81;4856,25;3160,8;9466,33;3223,57;211,84;97,56;1268,2;531,07;932,17;390,7;82,48
27.11.2023;17:00;45466,59;11764,04;9524,85;4851,44;3169,74;9460,79;3156,37;17,83;97,97;1284,16;536,49;930,29;400,4;84,55
27.11.2023;18:00;45144,89;11154,6;9665,95;4798,9;3212,9;9449,49;3342,7;0,07;98,08;1294,28;531,4;950,46;372,64;83,54
27.11.2023;19:00;43406,86;10889,63;8129,52;4776,59;3216,77;9384,86;3440,8;0,01;98,28;1302,01;535,98;954,56;409,11;83,28
27.11.2023;20:00;42259,25;10623,48;7383,33;4760,91;3100,28;9424,76;3395,06;0,01;97,39;1301,89;528,98;940,43;434,39;80,67
27.11.2023;21:00;41290,52;10766,54;6476,01;4804,25;2862,51;9423,48;3351,17;0,01;97,77;1304,45;527,12;949,18;462,74;79,83
27.11.2023;22:00;39813,23;9295,67;6714,69;4792,62;2658,28;9336,74;3410,65;0,01;98,17;1304,51;532,54;962,83;436,65;79,99
27.11.2023;23:00;37322,23;7872,44;6119,19;4771,56;2494,66;9407,72;3536,91;0,01;92,37;1289,98;524,55;940,49;0;82,47
28.11.2023;00:00;35292,13;6098,95;5190,8;4820,18;2696,96;9108,66;3814,39;0,01;97,17;1308,76;529,98;950,18;390,47;86,9
28.11.2023;01:00;33512,4;4223,09;4707,76;4681,13;2664,38;9204,85;4309,68;0,01;97,07;1308,18;533,18;946,59;553,42;86,55
28.11.2023;02:00;32398,29;3569,99;4357,88;4536,26;2450,92;9167,98;4657,41;0,01;91,17;1307,74;529,88;932,92;510,66;84,55
28.11.2023;03:00;31655,66;3201,11;3775,22;4549,74;2350,45;9157,2;5068,55;0,01;80,87;1294,58;539,04;948,15;406,27;85,76
28.11.2023;04:00;31485,2;3076,34;3276,11;4642,6;2203,01;9177,78;5501,4;0,01;80,97;1286,06;541,23;959,45;455,41;86,12
28.11.2023;05:00;31903,45;2867,1;3452,59;4624,92;2155,66;9291,49;5827,19;0,02;82,07;1284,48;533,54;959,71;536,5;87,26
28.11.2023;06:00;33256,88;3835,19;3577,34;4645,02;2179,76;9284,52;6086,27;4,11;90,57;1274,54;534,34;957,83;499,72;86,75
28.11.2023;07:00;35969,21;5513,29;4174,76;4647,65;2212,64;9546,04;6239,43;39,68;90,17;1280,64;537,65;950,88;443,97;89,28
28.11.2023;08:00;39990,48;6729,29;5726,59;4674,8;2522,2;9681,61;6660,25;444,94;93,97;1267,36;528,33;940,97;431,19;85,85
28.11.2023;09:00;40588,9;6668,52;5350,68;4670,74;2520,43;9738,29;6885,14;1213,02;90,38;1303,31;525,17;942,74;391,38;90,39
28.11.2023;10:00;39196,44;6467,68;4069,38;4486,34;2230,4;9833,35;7133,41;1418,81;90,1;1298,98;523,16;947,06;404,46;87,97
28.11.2023;11:00;38696,62;5449,28;4648,85;4485,53;2065,73;9618,63;7408,3;1441,51;88,9;1297,51;520,38;953,95;430,29;91,25
28.11.2023;12:00;36568,28;4671,04;4103,33;4526,65;1937,94;8493,75;7778,55;1434,11;82,61;1296,05;515,15;970,45;466,53;90,8
28.11.2023;13:00;37419,69;5260,6;4159,13;4466,31;1917,41;8660,23;7925,4;1402,73;87,61;1292,16;515,02;963,32;480,71;92,55
28.11.2023;14:00;39502,9;5612,45;4739,65;4452,45;1957,61;9574,28;8226,2;1344,21;86,99;1285,77;522,26;975,57;439,11;87,64
28.11.2023;15:00;41335,53;6666,58;5321,3;4455,68;2037,28;9737,07;8366,7;1126,04;98,78;1282,15;535,84;972,01;451,77;87,82
28.11.2023;16:00;43924,24;7388,88;7472,34;4517,37;2378,58;9658,14;8570,18;390,3;98,48;1285,37;523,13;947,28;413,63;84,05
28.11.2023;17:00;46044,02;7440,23;9872,4;4553,26;2357,38;9644,87;8648,78;10,19;97,97;1280,24;528,17;912,49;417,27;86,47
28.11.2023;18:00;44946,29;7037,52;9066,95;4558,75;2474,58;9644,09;8633,84;0,12;98,86;1283,46;526,16;967,09;369,89;86,27
28.11.2023;19:00;43912,11;7034,08;8141,96;4502,06;2305,37;9630,58;8722,4;0,01;99,46;1280,37;526,64;965;425,68;81,99
28.11.2023;20:00;42550,37;6332,84;7772,39;4493,08;2192,24;9532,06;8664,81;0,01;98,66;1268,35;521,87;942,25;454,84;80,47
28.11.2023;21:00;41460,23;5442,55;7513,61;4591,73;2170,54;9537,65;8579,77;0,01;94,56;1274,19;527,77;958,78;490,36;79,99
28.11.2023;22:00;39965,71;3676,31;8163,22;4533,28;2074,43;9471,41;8471,34;0,01;85,38;1275,46;534,5;952,15;449,36;80,15
28.11.2023;23:00;37243,57;2838,66;7244,35;4479,8;2001,85;9199,95;8395,39;0,01;82,86;1234,6;524,49;953,7;0;86,99
29.11.2023;00:00;35097,23;2796,59;5679,65;4462,82;1891,07;8120,59;8552,55;0,01;81,29;1251,9;534,5;951,71;484,46;84,75
29.11.2023;01:00;33465,81;2750,74;4599;4479,07;1794,01;7487,78;8629,34;0,01;80,19;1232,12;535,13;956,08;636,75;82,46
29.11.2023;02:00;31988,93;2768,03;3850,04;4428,19;1660,64;6956,5;8736,46;0,01;80,04;1226,47;517,75;950,63;528,79;80,04
29.11.2023;03:00;31338,66;2786,69;3459,39;4434,99;1551,79;6805,6;8744,15;0,01;81,38;1223,31;510,53;946,47;508,27;80,74
29.11.2023;04:00;30890,85;2680,51;3062,8;4448,95;1537,72;6757,4;8799,18;0,01;80,77;1216,53;509,31;958,16;554,22;82,16
29.11.2023;05:00;31293,53;2572,43;2881,35;4357,28;1668,33;7318,97;8875,32;0,01;81,66;1205,91;513,87;962,1;568,77;82,19
29.11.2023;06:00;32827,81;2802,01;2966,85;4409,03;1703,1;8489,13;8877,24;0,94;81,36;1200,11;543,45;950,76;516,15;82,34
29.11.2023;07:00;35429,79;3779,4;3613,29;4355,52;1775,35;9694,79;8644,09;21,02;97,16;1198,82;547,82;958,32;454,53;84,34
29.11.2023;08:00;39810,4;6075,75;4973,05;4409,19;2209,34;9941,39;8470,12;171,44;96,07;1198,03;553,05;966,11;465,77;80,17
29.11.2023;09:00;41885,99;6617,24;6116,37;4377,64;2374,44;9955,86;8455,59;437,2;98,27;1189,23;554,17;965,69;463,69;79,68
29.11.2023;10:00;42209,16;6167,75;7133,85;4244,73;2281,79;9959,78;8338,02;480,94;97,36;1183,2;560,18;953,4;524,11;80,92
29.11.2023;11:00;42440,2;6200,83;7771,19;4007,74;2280,74;9922,96;8148,65;568,16;94,97;1179,71;554,79;961,4;461,39;77,92
29.11.2023;12:00;40475,96;5627,81;6699,94;4020,51;2150,69;9829,52;8021,29;592,46;89,18;1176,53;558,21;956,84;465,78;84,07
29.11.2023;13:00;41379,9;6845,41;6306,52;4129,06;2129,93;10020,8;7959,86;459,47;95,38;1146,93;554,26;974,5;468,24;84,3
29.11.2023;14:00;42689,63;7893,42;6667,73;4163,56;2228,88;9920,99;7966,18;348,51;98,07;1169,27;554,99;989,19;397,82;85,68
29.11.2023;15:00;43000,53;8617,06;6315,55;4112,96;2322,88;10015,32;7902,14;171,54;98,08;1181,74;558,05;997,02;418,41;84,44
29.11.2023;16:00;44424,85;9385,39;7103,68;4143,94;2466,82;10027,19;7792,69;35,32;97,87;1195,27;556,69;985,41;341,47;87,77
29.11.2023;17:00;45641,28;9570,32;8274,71;4104,44;2486,38;10008,43;7673,75;3,86;99,36;1201,95;546,83;976,12;409,23;82,77
29.11.2023;18:00;44115,48;8702,3;7898,46;4179,38;2347,47;10002,06;7518;0,01;98,35;1208,25;549,73;983,39;336,49;86,25
29.11.2023;19:00;42834,28;7355,4;7971,21;4162,87;2276,9;10011,97;7473,36;0,01;98,04;1216,05;555,64;988,62;431,15;85,51
29.11.2023;20:00;41626,96;6435,27;7809,98;4185,23;2254,97;9998,05;7330,55;0,01;98,26;1234,2;559,61;983,37;445,38;86,74
29.11.2023;21:00;40704,76;5532,04;7597,49;4324,12;2241,38;9982,37;7370,87;0,01;91,66;1236,16;553,29;1008,09;475,59;84,14
29.11.2023;22:00;39296,41;4225,22;7485,74;4320,36;2036,43;10006,21;7624,21;0,01;97,56;1230,48;543,59;997,5;440,17;85,8
29.11.2023;23:00;36868,5;3344,98;6543,76;4387,4;1861,89;9798,78;7816,63;0,01;82,56;1220,27;543,25;978,5;0;85,13
30.11.2023;00:00;35072,59;3038,93;5272,97;4218,28;1745,55;9596,19;7593,84;0,01;84,66;1232,67;554,38;957,28;482,41;85,67
30.11.2023;01:00;33242,1;2728,64;4254,12;4182,06;1733,06;9612,31;7106,89;0,01;81,46;1228,55;554,37;971,45;496,96;84,68
30.11.2023;02:00;32101,53;2783,71;3786,22;4402,08;1625,01;9352,92;6555,41;0,01;81,16;1222,17;556,36;972,25;479,26;79,63
30.11.2023;03:00;31488,57;2964,69;3434,71;4419,64;1657,45;9531,48;5875,65;0,01;91,06;1212,51;554,54;964,81;489,18;83,09
30.11.2023;04:00;31037,67;3591,68;3136,78;4412,69;1632,35;9391,98;5324,22;0,01;96,16;1176,13;549,58;963,59;470,02;82,73
30.11.2023;05:00;31396,55;5128,54;2980,19;4389,58;1690,47;9211,17;4410,22;0,01;96,27;1177,01;548,97;960,78;514,66;81,14
30.11.2023;06:00;32826,46;6524,33;2870,27;4408,12;1719,49;9731,46;3998,16;2,14;96,67;1178,65;554,91;961,84;486,83;81,63
30.11.2023;07:00;35148,75;8368,54;3664,06;4329,84;1739,92;9962,1;3487,96;19,93;96,77;1182,59;557,97;958,12;491,67;81,74
30.11.2023;08:00;39726,81;10526,56;6073,04;4329,6;2134,68;9997,77;2979,85;145,34;97,77;1184,73;553,86;937,2;477,45;79,21
30.11.2023;09:00;41620,62;10391,02;8275,51;4335,27;2284,95;9884,77;2595,72;363,11;97,66;1181,64;547,66;932,14;440,42;83,21
30.11.2023;10:00;41097,4;10022,86;7737,39;4366,23;2216,3;9993,99;2292,59;973,84;95,76;1169,67;554,19;939,89;443,95;83,2
30.11.2023;11:00;40441,52;10435,69;6929,93;4382,7;2156,26;9997,82;2062,52;1005,65;92,36;1100,91;559,29;967,89;456,4;82,14
30.11.2023;12:00;38240,02;10412,87;5096;4382,71;1956,01;10022,89;1829,32;940,15;90,65;1086,48;551,88;989,18;589,2;82,93
30.11.2023;13:00;38918,64;10575,94;5620,79;4357,84;1955,27;9906,14;1824,76;1051,06;95,86;1090,37;551,01;995,69;600,24;83,92
30.11.2023;14:00;40525,7;10697,16;7138,18;4294,33;2113,75;9913,05;1859,88;972,08;96,55;1117,15;553,8;984,78;490,01;85,23
30.11.2023;15:00;41258,72;10874,98;8011,43;4349,58;2197,42;10010,69;1850,55;482,47;94,55;1123,25;558,25;989,12;420,87;85,81
30.11.2023;16:00;42792,28;10960,14;9583,05;4411,83;2400,28;9982,61;1948,63;187,86;96,65;1138,56;407,56;970,89;409,02;85,45
30.11.2023;17:00;44778,42;11110,27;11364,07;4434,87;2500,42;9996;2011,63;9,88;97,14;1145,39;397,93;986,46;429,06;87,76
30.11.2023;18:00;44039,31;10837,68;10681,56;4457,06;2408,98;10003,11;2341,21;-0,01;97,54;1135,19;386,14;987,83;407,03;86,24
30.11.2023;19:00;42694,89;10627,34;9147,91;4382,16;2393,39;9955,52;2768,38;0,01;97,95;1177,74;384,37;975,12;485,83;89,42
30.11.2023;20:00;41637,92;10668,2;7806,8;4343,81;2279,53;9902,5;3240,73;0,01;96,76;1191,62;388,18;976,33;448,86;87,05
30.11.2023;21:00;40532,11;9977,68;6914,2;4453,75;1994,08;9909,81;3915,5;0,01;96,76;1196,42;404,94;969,91;399,32;87,77
30.11.2023;22:00;39345,73;7497,31;7363;4477,14;1840,53;9944,31;4785,21;0,01;96,66;1198,72;402,71;964,78;475,84;89,76
30.11.2023;23:00;36674,45;5353,66;7132,35;4207;1761,17;9927,69;5367,82;0,01;91,09;1196,42;397,66;941,06;0;88,77
01.12.2023;00:00;35189,4;4123,25;5848,99;4452,82;1788,91;9645,22;5849,37;0,01;99,48;1218,73;395,18;980,41;493,74;85,75
01.12.2023;01:00;33486,21;3415,71;4410,73;4418,16;1718,13;9707,06;6232,01;0,01;96,87;1225,02;401,83;974,59;589,35;86,99
01.12.2023;02:00;32357,24;3083,75;3597,15;4483,51;1663,39;9597,23;6476,9;0,01;81,47;1228,74;388,08;984,83;475,12;87,31
01.12.2023;03:00;31564,98;3042,69;3210,12;4555,03;1583,01;9002,2;6684,02;0,01;81,06;1234,83;381,07;989,19;508,58;85,63
01.12.2023;04:00;31201,76;2950,26;3562,19;4609,01;1637,72;8436,59;6497,89;0,01;81,86;1239,65;386,45;972,19;531,61;86,58
01.12.2023;05:00;31670,74;2594,47;3602,44;4709,58;1665,66;9004,2;6601,06;0,02;81,86;1239,79;382,18;978,43;515,98;87,53
01.12.2023;06:00;32871,19;3055,65;4028,96;4753,29;1590,17;9279,82;6662,63;4,12;81,27;1241,07;389,07;969,05;523,79;84,76
01.12.2023;07:00;35185,83;3888,96;4643,48;4814,71;1691,78;9600,89;6826,74;38,87;99,07;1242,53;405,28;967,22;667,2;87,14
01.12.2023;08:00;38311,76;4688,31;6192,78;4822,07;2075,58;9596,49;6994,78;406,82;96,68;1248,95;407,52;964,71;524,18;85,35
01.12.2023;09:00;38829,03;4647,81;6172,07;4726,07;2204,34;9563,72;6972,86;1142,33;92,18;1240,22;397,28;952,06;424,26;86,29
01.12.2023;10:00;37265,78;3985,58;5354,45;4581,44;2050,34;9533,06;6972,86;1337,11;93,15;1220,19;386,03;965,47;497,98;80,58
01.12.2023;11:00;36653,67;3924,02;4879,85;4565,13;1899,5;9216,87;7077,7;1353,16;87,95;1200,37;387,38;980,79;788,62;82,58
01.12.2023;12:00;33156,96;3246,3;3516,54;4552,92;1729,69;7832,24;7337,34;1319,11;79,75;1187,37;389,53;982,55;689,48;84,39
01.12.2023;13:00;33054,1;3501,93;3744,95;4580,7;1659,05;7176,38;7340,68;1328,66;85,83;1172,05;387,67;971,33;812,2;82,92
01.12.2023;14:00;35379,73;3808,54;4324,81;4381,66;1823,66;8643,21;7374,29;1285,15;96,53;1158,26;404,57;979,47;806,86;87,39
01.12.2023;15:00;37344,96;4963,65;5275,71;4469,52;1925,8;8816,18;7256,19;1025,31;94,53;1156,32;299,89;973,28;798,21;82,83
01.12.2023;16:00;40851,23;6345,87;7467,56;4577,43;2039,06;9443,47;7148,19;350,4;96,93;1161,57;409,23;958,84;559,88;83,05
01.12.2023;17:00;42401,32;6509,57;8983,55;4585,48;2216,62;9628,01;7074,95;13,05;98,83;1172,52;427,55;953,83;447,32;84,7
01.12.2023;18:00;42348,2;6756,95;8455,17;4617,26;2339,71;9605,44;7215,12;0,08;99,73;1186,24;424,6;939,5;414,6;81,84
01.12.2023;19:00;40587,45;6131,56;7442,78;4633,01;2099,18;9596,84;7287,01;0,02;99,24;1199,89;421,06;944,98;439,84;82,29
01.12.2023;20:00;39989,91;5625;7399,48;4672,58;2057,21;9412,36;7367,2;0,02;98,64;1207,95;420,9;973,6;450,81;92,2
01.12.2023;21:00;39307,94;5076,68;6943,06;4683;1975,94;9402,19;7575,21;0,02;98,87;1219,9;426,25;976,08;629,37;89,41
01.12.2023;22:00;37952,55;3651,03;7368,13;4731,85;1799,5;9370,92;7508,62;0,02;90,58;1224,78;422;969,35;523,74;84,49
01.12.2023;23:00;36166,53;3163,47;6957,36;4543,08;1692,25;9458,25;7373,74;0,02;90,99;1210,46;415,05;967,84;0;86,48
02.12.2023;00:00;35244,18;2595,76;6481,79;4516,83;1677,71;9395,44;7347,29;0,01;90,08;1234,54;429,1;1012,01;169,02;87,06
02.12.2023;01:00;33479,37;2309,86;5435,8;4432,12;1558,04;9342,39;7253,18;0,01;81,58;1238,41;420;1004,64;110,79;82,8
02.12.2023;02:00;32110,17;2226,87;4401,71;4481,71;1501,65;9112,1;7206,38;0,01;81,57;1240,55;425,78;994,95;141,52;83,41
02.12.2023;03:00;31260,07;2327,45;4109,78;4514,69;1444,36;8580,29;7075,88;0,01;80,24;1246,06;403,98;997,7;183,93;88,16
02.12.2023;04:00;31006,14;2396,08;3639,67;4464,82;1484,85;8693,41;7072,06;0,01;80,67;1254,23;402,3;1005,32;215,46;87,51
02.12.2023;05:00;31177,2;2280,82;3327,57;4411,8;1522,99;9252,91;7082,44;0,01;79,41;1255,92;422,64;995,52;251,02;84,4
02.12.2023;06:00;31710,43;2687,9;3224,05;4427,55;1587,46;9404,21;7067,92;4,14;93,31;1256,63;425,27;990,78;246,79;86,88
02.12.2023;07:00;32346,96;2786,81;3531,1;4423,86;1628,27;9414,1;7234,73;38,84;96,22;1257,25;430,9;999,66;211,53;86,15
02.12.2023;08:00;34195,59;3065,34;3954,89;4398,71;1973,99;9523,23;7306,37;389,87;93,57;1260,49;424,46;990,49;519,23;85,2
02.12.2023;09:00;34716,88;2953,02;4072,55;4437,74;1887,73;9638,72;7169,93;1001,09;88,8;1253,3;430,69;965,92;525,31;84,54
02.12.2023;10:00;34062,02;2755,33;3671,93;4428,13;1622,81;9571,53;7171,81;1301,73;81;1239,66;424,11;976,57;519,87;85,58
02.12.2023;11:00;33087,11;2434,43;3962,69;4535,16;1558,4;8352,84;7421,31;1324,49;80,5;1219,76;409,09;980,79;514,09;83,81
02.12.2023;12:00;31396,74;2862,03;3440,24;4671,93;1431,29;6529,16;7525,73;1281,75;82,9;1189,24;410,01;990,3;687,83;84,58
02.12.2023;13:00;31880,79;3191,55;4017,01;4669,72;1422,43;5989,31;7542,32;1269,48;81,9;1172,23;412,67;988,58;830,85;82,99
02.12.2023;14:00;32835,3;3026,52;4510,79;4628,6;1553,24;6626,25;7585,98;1223,06;82,6;1162,86;409,03;994,86;734,59;84,96
02.12.2023;15:00;34047,64;3200,71;5661,82;4641,56;1651,18;6761,13;7656,92;725,32;85,82;1146,05;415,33;1009,32;803,72;81,22
02.12.2023;16:00;36451,28;3059,04;6541,66;4682,11;1812,39;8960,57;7688,25;215,88;90,62;1155,1;426,77;972,53;551,82;82,58
02.12.2023;17:00;39288,89;3713,99;8128,08;4562,55;1879,79;9931,62;7665,66;9,35;98,81;1183,36;430,88;1000,01;396,3;80,95
02.12.2023;18:00;40382,32;4088,38;8527,78;4658,69;2029,86;9969,86;7752,58;0;99,2;1196,31;432,24;976,25;360,05;79,16
02.12.2023;19:00;38965,23;3387,08;8088,31;4576,43;1924,56;9833,73;7726;0,02;92,49;1206,14;436,87;988,48;408,4;84,76
02.12.2023;20:00;38513,95;3567,06;7475,76;4592,76;1953,81;9681,96;7783,43;0,02;98,11;1213,15;427,4;996,57;434,22;79,95
02.12.2023;21:00;37294,18;3200,65;7517,98;4396,24;1839,04;9055,23;7794,67;0,02;91,52;1216,97;432,68;961;495,3;85,34
02.12.2023;22:00;36117,3;2654,39;7680,54;4210,38;1653,36;8825,31;7936,04;0,02;90,42;1218,32;407,2;974,62;172,74;84,21
02.12.2023;23:00;34807,21;2440,06;7227,4;4458,61;1520,61;8165,67;8051,63;0,02;85,01;1207,58;408,27;947,92;0;85,49
03.12.2023;00:00;32824,52;2282,1;6721,55;4417,5;1550,97;6587,14;8215,25;0;79,51;1225;407,69;977,58;66,21;84,27
03.12.2023;01:00;31200,25;2260,67;5549,45;4390,16;1566,41;6110,31;8196,58;0;79,71;1233,98;409,85;992,22;115,64;84,04
03.12.2023;02:00;29786,84;2241,71;4834,85;4395,97;1426,44;5609,3;8249,49;0;79,85;1233,44;405,93;984,37;34,34;81,4
03.12.2023;03:00;28905,58;2369,44;4522,5;4388,71;1333,76;5233,15;8035,01;0;79,55;1235,4;415,95;986,07;14,99;79,09
03.12.2023;04:00;28608,55;2295,86;3979,37;4389,59;1367,08;5503,93;7928,37;0;80,15;1237,25;401,14;984,66;151,13;80,27
03.12.2023;05:00;28292,01;2060,77;2951,35;4398,5;1420,59;6258,84;7831,99;0;79,75;1240,6;412,21;977,8;373,79;78,28
03.12.2023;06:00;28553,27;2258,96;2659,62;4396,74;1430,77;6667,48;7763,3;2,47;80,24;1246,21;417,27;982,01;354,58;81,66
03.12.2023;07:00;28361,95;2335,64;3136,75;4395,84;1403,7;6266,75;7775,73;35;83,24;1249,93;407,12;960,99;20,55;80,96
03.12.2023;08:00;27776,79;2323,1;3041,52;4262,33;1513,99;5444,46;7769,94;365,77;81,5;1253,59;408,48;960,17;59,87;84,53
03.12.2023;09:00;27657,87;2464,55;3018,09;4038,65;1642,07;5002,74;7567,76;898,02;81,82;1240,4;415,14;969,04;27,65;82,19
03.12.2023;10:00;27546,6;2405,64;3418,96;3961,95;1571,13;4902,17;7360,92;1003,47;80,72;1209,38;407,61;955,9;-23,25;80,04
03.12.2023;11:00;27243,18;2242,43;3651,14;4039,98;1516,74;4885,81;7029,09;966,17;80,02;1187,88;411,13;964,41;-24,88;83,51
03.12.2023;12:00;26803,04;2316,06;2945,85;4108,29;1549,82;4888,99;6858,69;1114,43;80,71;1166,67;405,82;962,06;108,89;84,8
03.12.2023;13:00;27239,02;2460,69;3389,27;4128,56;1455,76;4963,58;6743,64;1226,86;83,1;1150,47;403,77;964,55;-24,74;85,97
03.12.2023;14:00;27961,75;2484,03;3455;4209,94;1516,72;5722,36;6614,01;1030,72;80,79;1123,44;413,66;980,57;38,37;82,39
03.12.2023;15:00;29705,34;2988,34;4540,77;4228,35;1553,06;6152,15;6471,59;786,86;79,72;1144,49;407,28;984,12;74,87;81,78
03.12.2023;16:00;32110,78;2956,05;5584,12;4300,35;1779,26;8004,17;6351,93;211,82;84,83;1150,2;424,2;986,36;-16,69;84,43
03.12.2023;17:00;35195,57;2778,05;7278,93;4352,48;1763,32;9434,58;6323,9;7,09;88,73;1162,78;427,22;979,62;309,52;86,22
03.12.2023;18:00;36882,41;2881,01;8287,02;4311,67;2122,99;9667,16;6222,69;0;96,94;1180,78;433,85;977,68;405,66;85,21
03.12.2023;19:00;36492,67;2829,47;7923,49;4388,96;2119,06;9681,36;6159,7;0;97,04;1192,43;424,66;971,98;412,07;84,91
03.12.2023;20:00;35847,14;2387,51;8082,53;4406,45;1945,65;9580,37;6025,89;0;80,25;1206,6;416,2;990,73;424,92;90,29
03.12.2023;21:00;35122,19;2255,01;7949,34;4399,01;1763,31;9260,73;6087,12;0,02;80,35;1213,96;412,87;990,47;417,79;84,67
03.12.2023;22:00;33955,4;2261,91;7862,22;4375,35;1610,77;8160,66;6268,04;0,02;79,46;1221,84;407,08;968,18;443,28;84,63
03.12.2023;23:00;32189,37;2287,4;7105,63;4137,43;1440,62;8096,77;6155,21;0,02;78,25;1212,23;403,1;978,01;0;84,95
04.12.2023;00:00;31399,31;2240,27;5930,23;4276,35;1399,44;8043,12;5998,27;0,01;78,14;1235,48;414,01;997,33;489,49;87,42
04.12.2023;01:00;29838,93;2412,39;4969,83;4296,37;1352,75;7433,95;5762,63;0,01;78,45;1238,28;415,78;1001,33;586,77;85,05
04.12.2023;02:00;28798,16;2458,63;4348,67;4333,58;1369,26;6991,32;5654,11;0,01;78,65;1242,74;505,39;988,39;530,87;84,58
